gene,log2FC,U_stat,pvalue,qvalue,neg_log10_q,significant,direction
ZNF560,-0.049902195474990974,12802.0,0.25356455350750007,0.4016186337151705,0.3961861456341015,False,ns
PTDSS1,-0.01438900884269323,10958.0,0.25356467458587095,0.4016186337151705,0.3961861456341015,False,ns
YIPF6,-0.0034596749812241256,10959.0,0.2540802439277996,0.40209953249388136,0.39566643183478006,False,ns
NECAP2,-0.03433846778618843,10959.0,0.25408020355511185,0.40209953249388136,0.39566643183478006,False,ns
CAMK1,0.027606145215015587,12801.0,0.2540802439277996,0.40209953249388136,0.39566643183478006,False,ns
TCTE1,-0.07228126677850355,10959.0,0.2540802843004816,0.40209953249388136,0.39566643183478006,False,ns
PEMT,0.02856216748191187,12801.0,0.25408020355511185,0.40209953249388136,0.39566643183478006,False,ns
CAMK2B,0.10280352190682152,12801.0,0.2540802439277996,0.40209953249388136,0.39566643183478006,False,ns
C20orf132,0.09194606616928835,12801.0,0.25408016318241833,0.40209953249388136,0.39566643183478006,False,ns
ANXA5,-0.03149582478170032,10959.0,0.2540802439277996,0.40209953249388136,0.39566643183478006,False,ns
TCF25,-0.04305480053642263,10960.0,0.25459650190215877,0.40274859440720123,0.3949659665940616,False,ns
CLDN9,-0.051784814375798405,10960.0,0.25459646151633386,0.40274859440720123,0.3949659665940616,False,ns
HERC1,-0.018849472443267956,10960.0,0.2545963807446665,0.40274859440720123,0.3949659665940616,False,ns
LDB3,0.10348385338686317,12800.0,0.2545965422879778,0.40274859440720123,0.3949659665940616,False,ns
VPS13D,-0.053254609820851506,10961.0,0.2551134891056046,0.4034823273471171,0.3941754827602797,False,ns
TMEM106A,0.06941684468925136,12799.0,0.2551135295044552,0.4034823273471171,0.3941754827602797,False,ns
MLYCD,-0.05806669754657712,10962.0,0.2556311653616601,0.40413264982720853,0.39347606154203235,False,ns
TMTC3,0.1016432433663752,12798.0,0.25563120577344245,0.40413264982720853,0.39347606154203235,False,ns
TRMT1,0.03420662991369383,12798.0,0.2556311653616601,0.40413264982720853,0.39347606154203235,False,ns
ARID4A,-0.017174569370443926,10962.0,0.2556311249498717,0.40413264982720853,0.39347606154203235,False,ns
LOC126536,0.02742409816963831,10963.0,0.25614928831743666,0.4047415772995134,0.39282218017904746,False,ns
IDI2,-0.02760144770384243,12797.0,0.25614949044062385,0.4047415772995134,0.39282218017904746,False,ns
ZIC4,0.06441394699796055,12797.0,0.2561496925636644,0.4047415772995134,0.39282218017904746,False,ns
RNPS1,-0.01294238320479657,10963.0,0.25614961171446593,0.4047415772995134,0.39282218017904746,False,ns
RSC1A1,-0.020429364899287705,10963.0,0.25614965213906815,0.4047415772995134,0.39282218017904746,False,ns
GTSF1L,0.028091491059490936,10964.0,0.2566687071219994,0.405266635059908,0.39225914954188024,False,ns
DVL2,0.012263800008017967,12796.0,0.256668747559327,0.405266635059908,0.39225914954188024,False,ns
UBE2H,0.053523053505383444,12796.0,0.2566688284339649,0.405266635059908,0.39225914954188024,False,ns
FAM8A1,0.0798113696017273,12796.0,0.25666886887127505,0.405266635059908,0.39225914954188024,False,ns
KIAA1377,-0.05121759702697215,10964.0,0.2566688284339649,0.405266635059908,0.39225914954188024,False,ns
RABIF,-0.05121116365881129,10964.0,0.256668747559327,0.405266635059908,0.39225914954188024,False,ns
CYP39A1,0.08478771420561415,12796.0,0.25666886887127505,0.405266635059908,0.39225914954188024,False,ns
SCN9A,0.10047869647178587,12795.0,0.25718877533761664,0.4058764538543529,0.3916061427150838,False,ns
C17orf85,-0.015124514339575512,10965.0,0.2571887348876991,0.4058764538543529,0.3916061427150838,False,ns
EIF1AY,0.6567333035164449,12795.0,0.25718877533761664,0.4058764538543529,0.3916061427150838,False,ns
ALDH4A1,0.07063730864280249,12795.0,0.2571887348876991,0.4058764538543529,0.3916061427150838,False,ns
KCNG2,0.011010117034174538,12795.0,0.2571884921880705,0.4058764538543529,0.3916061427150838,False,ns
TBPL1,0.033944548132220476,12794.0,0.2577093312654929,0.4062757167981398,0.39117913478836785,False,ns
C4orf19,-0.1630531663667938,10966.0,0.25770941219033516,0.4062757167981398,0.39117913478836785,False,ns
BARD1,0.04810115885441135,12794.0,0.25770925034062664,0.4062757167981398,0.39117913478836785,False,ns
CLIC6,0.14235810913707247,12794.0,0.25770937172791697,0.4062757167981398,0.39117913478836785,False,ns
ASPRV1,-0.05085691957565075,10966.0,0.2577093312654929,0.4062757167981398,0.39117913478836785,False,ns
ALLC,0.02110157539214752,10966.0,0.25770916941573696,0.4062757167981398,0.39117913478836785,False,ns
PURG,0.1335541091442245,12794.0,0.25770941219033516,0.4062757167981398,0.39117913478836785,False,ns
GJA5,0.05995159722307086,12794.0,0.2577093312654929,0.4062757167981398,0.39117913478836785,False,ns
ADAMTSL2,0.031894960784210724,12794.0,0.25770937172791697,0.4062757167981398,0.39117913478836785,False,ns
LYSMD2,0.022805069111100806,12794.0,0.25770925034062664,0.4062757167981398,0.39117913478836785,False,ns
CNPY4,0.0577517450691829,12793.0,0.2582306987055216,0.406844006886333,0.3905720771007513,False,ns
MCCC1,0.038929266370631765,12793.0,0.2582306987055216,0.406844006886333,0.3905720771007513,False,ns
PIK3C3,0.04383934286186353,12793.0,0.25823045585648763,0.406844006886333,0.3905720771007513,False,ns
RBMS2,-0.03297971295832269,10967.0,0.2582306177558673,0.406844006886333,0.3905720771007513,False,ns
ZNF675,0.09639390028770833,12793.0,0.2582306987055216,0.406844006886333,0.3905720771007513,False,ns
ERCC2,0.034315006607226195,12793.0,0.2582306987055216,0.406844006886333,0.3905720771007513,False,ns
LRRC23,-0.06114297942695046,10968.0,0.2587528779558613,0.40732849604583377,0.39005520630840346,False,ns
PROCA1,0.03664147032005083,12792.0,0.2587527564945452,0.40732849604583377,0.39005520630840346,False,ns
EHF,-0.12482572613467724,10968.0,0.258752837468762,0.40732849604583377,0.39005520630840346,False,ns
TTC7B,0.018673315714432093,12792.0,0.2587528779558613,0.40732849604583377,0.39005520630840346,False,ns
PRIM1,0.012989094052665351,12792.0,0.2587528779558613,0.40732849604583377,0.39005520630840346,False,ns
PCYT1A,-0.051563720605496854,10968.0,0.258752837468762,0.40732849604583377,0.39005520630840346,False,ns
OR1C1,-0.08222238382499003,10968.0,0.25875239211027656,0.40732849604583377,0.39005520630840346,False,ns
SDHAF2,0.019558392515358847,12792.0,0.2587526350331758,0.40732849604583377,0.39005520630840346,False,ns
GPR3,0.05876128157683613,12791.0,0.25927570731432426,0.4077287099379926,0.389628706922499,False,ns
MED26,-0.0479367785237379,10969.0,0.259275666815045,0.4077287099379926,0.389628706922499,False,ns
TRPT1,0.03390977150637475,12791.0,0.2592755858164685,0.4077287099379926,0.389628706922499,False,ns
ALKBH8,-0.07831187967423414,10969.0,0.25927562631575973,0.4077287099379926,0.389628706922499,False,ns
ZNF619,-0.042111302883041546,10969.0,0.25927562631575973,0.4077287099379926,0.389628706922499,False,ns
C1orf144,0.020709066381177976,12791.0,0.25927562631575973,0.4077287099379926,0.389628706922499,False,ns
C3orf33,-0.03743597173596136,10969.0,0.25927562631575973,0.4077287099379926,0.389628706922499,False,ns
WRAP53,-0.07596808871202221,10969.0,0.2592755858164685,0.4077287099379926,0.389628706922499,False,ns
ATP2C2,-0.16299243194421997,10969.0,0.25927570731432426,0.4077287099379926,0.389628706922499,False,ns
DLGAP1,0.10450132144443725,12791.0,0.25927562631575973,0.4077287099379926,0.389628706922499,False,ns
DDX6,0.059667567823520784,12790.0,0.2597992679504676,0.40825599249359196,0.3890674318508176,False,ns
NOXA1,-0.06466806456629648,10970.0,0.25979918692775794,0.40825599249359196,0.3890674318508176,False,ns
MIR137HG,0.014405680031694512,12790.0,0.2597989438594863,0.40825599249359196,0.3890674318508176,False,ns
ADORA2B,0.061771872467652145,12790.0,0.25979922743911577,0.40825599249359196,0.3890674318508176,False,ns
ZKSCAN4,0.027026424409898553,12790.0,0.2597992679504676,0.40825599249359196,0.3890674318508176,False,ns
XRN1,0.09484211191512948,12790.0,0.25979914641639446,0.40825599249359196,0.3890674318508176,False,ns
GGCX,0.043049153704032506,12790.0,0.25979906539364905,0.40825599249359196,0.3890674318508176,False,ns
SURF2,0.018005314979703257,12789.0,0.26032343851231077,0.4088682505999988,0.38841661193176213,False,ns
POLR2D,0.04445286876175203,12789.0,0.2603235600822785,0.4088682505999988,0.38841661193176213,False,ns
SLC38A4,0.06520053760143663,12789.0,0.26032351955896194,0.4088682505999988,0.38841661193176213,False,ns
NOC2L,0.03925404691331735,12789.0,0.26032351955896194,0.4088682505999988,0.38841661193176213,False,ns
TMEM165,0.04447476520524418,12789.0,0.26032343851231077,0.4088682505999988,0.38841661193176213,False,ns
ARHGAP33,-0.04892804360938463,10972.0,0.26084854339062813,0.4095656690804443,0.3876764542631619,False,ns
POU4F2,-0.0021965637510352742,10972.0,0.26084854339062813,0.4095656690804443,0.3876764542631619,False,ns
MRPL27,0.025776620802488992,12788.0,0.26084850285544825,0.4095656690804443,0.3876764542631619,False,ns
MYL4,0.11472440902540848,12787.0,0.2613742991482123,0.4101791043701178,0.3870264675363962,False,ns
ZFC3H1,-0.07334086834495146,10973.0,0.261374339695135,0.4101791043701178,0.3870264675363962,False,ns
PHB,0.029737281412879568,12787.0,0.26137425860128327,0.4101791043701178,0.3870264675363962,False,ns
RBPJL,0.0629752722721264,12787.0,0.261374339695135,0.4101791043701178,0.3870264675363962,False,ns
ZNF346,-0.04381779908682759,10973.0,0.2613742991482123,0.4101791043701178,0.3870264675363962,False,ns
NDRG3,-0.04071278288388669,10974.0,0.26190078704386244,0.4108353774233577,0.38633216595544234,False,ns
IAPP,0.032465321417382675,12786.0,0.2619007464852928,0.4108353774233577,0.38633216595544234,False,ns
BCS1L,-0.022242575949656285,10974.0,0.26190066536813517,0.4108353774233577,0.38633216595544234,False,ns
SCYL1,-0.018366038568089493,10974.0,0.26190078704386244,0.4108353774233577,0.38633216595544234,False,ns
SVIP,0.07670741305239748,12785.0,0.2624280072877726,0.4114498193171233,0.3856831240545628,False,ns
TTTY8,-0.00726516293578805,10975.0,0.26242784500732774,0.4114498193171233,0.3856831240545628,False,ns
MAP9,0.014383750863450118,10975.0,0.2624280072877726,0.4114498193171233,0.3856831240545628,False,ns
CACNG5,0.013329154227224915,10975.0,0.26242796671767055,0.4114498193171233,0.3856831240545628,False,ns
CHD7,0.05749840777079385,12785.0,0.2624280072877726,0.4114498193171233,0.3856831240545628,False,ns
NUDC,-0.017719230027411825,10976.0,0.26295587892512085,0.4120223049304326,0.3850792726901669,False,ns
PRKAB2,-0.0469467491588933,10976.0,0.26295600066969904,0.4120223049304326,0.3850792726901669,False,ns
GPR155,0.10601023197199311,12784.0,0.2629559600881789,0.4120223049304326,0.3850792726901669,False,ns
C14orf49,0.06723315632713422,12784.0,0.26295600066969904,0.4120223049304326,0.3850792726901669,False,ns
KHDRBS1,-0.013264044824001786,10976.0,0.26295591950665287,0.4120223049304326,0.3850792726901669,False,ns
GGA3,-0.028680585095408162,10976.0,0.26295591950665287,0.4120223049304326,0.3850792726901669,False,ns
LSG1,-0.027868769703106366,10977.0,0.26348456446566804,0.41259516579191496,0.3844758647831168,False,ns
WNK3,0.12231990599949993,12783.0,0.2634846050585151,0.41259516579191496,0.3844758647831168,False,ns
MOCS2,-0.027686411315912096,10977.0,0.26348456446566804,0.41259516579191496,0.3844758647831168,False,ns
FGD4,-0.06715125583548875,10977.0,0.26348456446566804,0.41259516579191496,0.3844758647831168,False,ns
DMC1,-0.041425538351914426,10977.0,0.2634846862441913,0.41259516579191496,0.3844758647831168,False,ns
S100Z,0.12756666175200593,12783.0,0.2634846050585151,0.41259516579191496,0.3844758647831168,False,ns
PPWD1,0.025571421675435246,10978.0,0.2640139017653902,0.41325360840141373,0.38378334561621075,False,ns
SMYD5,0.021667075711468087,12782.0,0.26401406418161466,0.41325360840141373,0.38378334561621075,False,ns
TRAM1,0.12193016542892998,12782.0,0.2640139829735145,0.41325360840141373,0.38378334561621075,False,ns
ZSCAN12,-0.022404376283252425,10978.0,0.26401406418161466,0.41325360840141373,0.38378334561621075,False,ns
FGF6,0.013515840604110707,10979.0,0.26454413465100146,0.41391278227333034,0.3830911617000936,False,ns
NDFIP2,-0.010538689877447993,10979.0,0.26454417526615137,0.41391278227333034,0.3830911617000936,False,ns
PNISR,0.09684884075583255,12781.0,0.2645442564964329,0.41391278227333034,0.3830911617000936,False,ns
SLC28A2,-0.052223841099576784,10979.0,0.2645442158812953,0.41391278227333034,0.3830911617000936,False,ns
PDE9A,-0.05207615416845357,10980.0,0.2650751009507668,0.4143163765586099,0.3826679001352734,False,ns
CFHR3,0.08641573872219688,12780.0,0.26507514157689194,0.4143163765586099,0.3826679001352734,False,ns
CFHR2,0.12864872264307925,10980.0,0.26507489782005056,0.4143163765586099,0.3826679001352734,False,ns
ISCA1,-0.01628037390146808,10980.0,0.2650750603246357,0.4143163765586099,0.3826679001352734,False,ns
MBP,-0.07818945729025017,10980.0,0.26507514157689194,0.4143163765586099,0.3826679001352734,False,ns
H2AFX,0.05292883996806985,12780.0,0.2650750603246357,0.4143163765586099,0.3826679001352734,False,ns
P4HTM,-0.0413825936846699,10980.0,0.2650751009507668,0.4143163765586099,0.3826679001352734,False,ns
C16orf72,0.0022064873618656833,10980.0,0.2650750603246357,0.4143163765586099,0.3826679001352734,False,ns
RHCG,0.12187306308921997,12780.0,0.2650750603246357,0.4143163765586099,0.3826679001352734,False,ns
OR10C1,-0.08091791255477343,10980.0,0.2650750603246357,0.4143163765586099,0.3826679001352734,False,ns
ZNF71,0.01411690531898735,12779.0,0.2656066789514139,0.41480561936439875,0.38215536886346996,False,ns
PIN1,0.007571599057831335,12779.0,0.2656066789514139,0.41480561936439875,0.38215536886346996,False,ns
TSHZ3,0.05962179733716688,12779.0,0.26560671958842264,0.41480561936439875,0.38215536886346996,False,ns
SV2A,-0.03328242801795822,10981.0,0.26560671958842264,0.41480561936439875,0.38215536886346996,False,ns
YOD1,0.02822094980205314,10981.0,0.26560671958842264,0.41480561936439875,0.38215536886346996,False,ns
CHST9-AS1,-0.09748989149187448,10981.0,0.26560655704035097,0.41480561936439875,0.38215536886346996,False,ns
FSCN3,0.05833692618223374,12779.0,0.26560671958842264,0.41480561936439875,0.38215536886346996,False,ns
MSMB,0.4829705099706407,12779.0,0.2656067602254253,0.41480561936439875,0.38215536886346996,False,ns
UPK1A,0.05868894481879616,12778.0,0.2661390313428992,0.41559412568513626,0.3813305997110112,False,ns
LRP2BP,-0.06765722214327541,10983.0,0.2666719957181819,0.41621262399523345,0.38068475149506875,False,ns
C8orf75,0.05422287549405391,12777.0,0.2666720363766346,0.41621262399523345,0.38068475149506875,False,ns
RP2,0.0699718898054833,12777.0,0.26667215835195657,0.41621262399523345,0.38068475149506875,False,ns
DCAF6,-0.0016432192093276399,10983.0,0.26667215835195657,0.41621262399523345,0.38068475149506875,False,ns
TULP2,-0.037826351619302034,10983.0,0.26667219901038475,0.41621262399523345,0.38068475149506875,False,ns
RXRA,-0.051308635015159254,10984.0,0.2672060195336835,0.4168315051404085,0.3800394634332457,False,ns
PLEKHF1,-0.0809414618231763,10984.0,0.2672058975267374,0.4168315051404085,0.3800394634332457,False,ns
ADAM19,0.11558164936318693,12776.0,0.26720597886470765,0.4168315051404085,0.3800394634332457,False,ns
SAMD14,-0.10708312188069691,10984.0,0.2672058975267374,0.4168315051404085,0.3800394634332457,False,ns
CLASP1,0.017036674529824936,12776.0,0.26720597886470765,0.4168315051404085,0.3800394634332457,False,ns
WARS,-0.0896118942419104,10985.0,0.2677404930399627,0.4171509719156017,0.3797067402208977,False,ns
PSPN,-0.051016959633455095,10985.0,0.2677405337193818,0.4171509719156017,0.3797067402208977,False,ns
CARD17,0.041752382863299076,12775.0,0.2677405337193818,0.4171509719156017,0.3797067402208977,False,ns
TMC5,-0.10245822092940138,10985.0,0.2677405337193818,0.4171509719156017,0.3797067402208977,False,ns
MRRF,0.05930983200546347,12775.0,0.2677404930399627,0.4171509719156017,0.3797067402208977,False,ns
TMEM140,-0.10068999396967016,10985.0,0.2677404930399627,0.4171509719156017,0.3797067402208977,False,ns
RUVBL2,-0.043088743873786584,10985.0,0.2677405337193818,0.4171509719156017,0.3797067402208977,False,ns
LOXL4,-0.04980504500653815,10985.0,0.2677404930399627,0.4171509719156017,0.3797067402208977,False,ns
ADAMTS7,-0.05815037791283473,10985.0,0.26774057439879495,0.4171509719156017,0.3797067402208977,False,ns
CDC7,-0.034910022028399545,10985.0,0.26774057439879495,0.4171509719156017,0.3797067402208977,False,ns
GLIPR2,-0.0575677607306293,10985.0,0.26774057439879495,0.4171509719156017,0.3797067402208977,False,ns
NBPF11,0.055821359836112805,12775.0,0.2677405337193818,0.4171509719156017,0.3797067402208977,False,ns
C18orf54,-0.013757291449508102,10986.0,0.26827582310443776,0.417770516488035,0.3790622129396566,False,ns
TOLLIP,-0.10771704170173368,10986.0,0.26827582310443776,0.417770516488035,0.3790622129396566,False,ns
VLDLR,-0.05141129016668344,10986.0,0.26827582310443776,0.417770516488035,0.3790622129396566,False,ns
CDC45,0.09640986909372184,12774.0,0.26827582310443776,0.417770516488035,0.3790622129396566,False,ns
VPS45,-0.025781698439477196,10986.0,0.2682757824146921,0.417770516488035,0.3790622129396566,False,ns
FOLR4,0.0684772835151497,12773.0,0.268811847206336,0.41851943163256394,0.37828437314292296,False,ns
KIAA2022,0.1359200318503122,12773.0,0.26881188790629107,0.41851943163256394,0.37828437314292296,False,ns
APLF,-0.000637581938890186,10988.0,0.26934819910859886,0.4190971548032753,0.37768528752557295,False,ns
PON3,0.014122850224316252,12772.0,0.26934852478939775,0.4190971548032753,0.37768528752557295,False,ns
ACTRT2,0.08443846235903063,12772.0,0.2693486062095358,0.4190971548032753,0.37768528752557295,False,ns
GLIPR1L1,0.0636307730969996,12772.0,0.2693483212389446,0.4190971548032753,0.37768528752557295,False,ns
